,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Province,Current Station Operator,Latitude,Longitude,Elevation,Climate Identifier,WMO Identifier
113,2015-04-24,2015,4,24,,12.3,,4.7,,8.5,,9.5,,0.0,,16.4,,0.0,T,16.4,,0.0,,20.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
114,2015-04-25,2015,4,25,,11.5,,5.7,,8.6,,9.4,,0.0,,5.8,,0.0,,5.8,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
115,2015-04-26,2015,4,26,,14.1,,5.3,,9.7,,8.3,,0.0,,0.6,,0.0,,0.6,,0.0,,12.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
116,2015-04-27,2015,4,27,,18.5,,9.3,,13.9,,4.1,,0.0,,4.0,,0.0,,4.0,,0.0,,9.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
117,2015-04-28,2015,4,28,,14.6,,9.9,,12.3,,5.7,,0.0,,1.2,,0.0,,1.2,,0.0,,30.0,,59,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
118,2015-04-29,2015,4,29,,15.6,,6.1,,10.9,,7.1,,0.0,,0.0,T,0.0,,0.0,T,0.0,,18.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
119,2015-04-30,2015,4,30,,14.5,,8.1,,11.3,,6.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,21.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
120,2015-05-01,2015,5,1,,15.7,,9.5,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,56,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
121,2015-05-02,2015,5,2,,14.6,,8.1,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,59,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
122,2015-05-03,2015,5,3,,15.5,,2.9,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
123,2015-05-04,2015,5,4,,17.6,,7.3,,12.5,,5.5,,0.0,,1.8,,0.0,,1.8,,0.0,,21.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
124,2015-05-05,2015,5,5,,14.1,,7.9,,11.0,,7.0,,0.0,,,M,0.0,,,M,0.0,,19.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
125,2015-05-06,2015,5,6,,15.4,,7.0,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
126,2015-05-07,2015,5,7,,17.8,,6.5,,12.2,,5.8,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
127,2015-05-08,2015,5,8,,20.4,,7.2,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
128,2015-05-09,2015,5,9,,21.9,,8.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
129,2015-05-10,2015,5,10,,18.5,,10.1,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
130,2015-05-11,2015,5,11,,16.5,,10.7,,13.6,,4.4,,0.0,,0.8,,0.0,,0.8,,0.0,,19.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
131,2015-05-12,2015,5,12,,19.0,,12.1,,15.6,,2.4,,0.0,,0.0,T,0.0,,0.0,T,0.0,,19.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
132,2015-05-13,2015,5,13,,17.5,,11.6,,14.6,,3.4,,0.0,,0.0,T,0.0,,0.0,T,0.0,,13.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
133,2015-05-14,2015,5,14,,16.6,,10.4,,13.5,,4.5,,0.0,,1.4,,0.0,,1.4,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
134,2015-05-15,2015,5,15,,17.3,,11.6,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
135,2015-05-16,2015,5,16,,19.0,,12.2,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
136,2015-05-17,2015,5,17,,17.2,,12.5,,14.9,,3.1,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
137,2015-05-18,2015,5,18,,20.8,,11.5,,16.2,,1.8,,0.0,,0.2,,0.0,,0.2,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
138,2015-05-19,2015,5,19,,20.7,,11.5,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
139,2015-05-20,2015,5,20,,19.4,,10.5,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
140,2015-05-21,2015,5,21,,21.0,,12.6,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
141,2015-05-22,2015,5,22,,20.2,,12.6,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,13.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
142,2015-05-23,2015,5,23,,18.5,,12.7,,15.6,,2.4,,0.0,,0.0,T,0.0,,0.0,T,0.0,,13.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
143,2015-05-24,2015,5,24,,19.4,,12.6,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
144,2015-05-25,2015,5,25,,18.4,,12.4,,15.4,,2.6,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
145,2015-05-26,2015,5,26,,19.1,,13.8,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
146,2015-05-27,2015,5,27,,19.9,,14.6,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
147,2015-05-28,2015,5,28,,22.1,,12.2,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
148,2015-05-29,2015,5,29,,22.5,,14.3,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
149,2015-05-30,2015,5,30,,22.2,,12.0,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
150,2015-05-31,2015,5,31,,20.8,,9.8,,15.3,,2.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
151,2015-06-01,2015,6,1,,19.8,,13.0,,16.4,,1.6,,0.0,,0.2,,0.0,,0.2,,0.0,,13.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
152,2015-06-02,2015,6,2,,17.6,,12.3,,15.0,,3.0,,0.0,,6.6,,0.0,,6.6,,0.0,,10.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
153,2015-06-03,2015,6,3,,18.3,,12.5,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
154,2015-06-04,2015,6,4,,20.6,,12.9,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
155,2015-06-05,2015,6,5,,22.1,,10.6,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
156,2015-06-06,2015,6,6,,23.0,,12.1,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
157,2015-06-07,2015,6,7,,24.8,,15.0,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,0.0,,29.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
158,2015-06-08,2015,6,8,,24.0,,14.1,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,0.0,,29.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
159,2015-06-09,2015,6,9,,20.5,,14.2,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,56,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
160,2015-06-10,2015,6,10,,20.8,,13.8,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
161,2015-06-11,2015,6,11,,19.7,,14.3,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
162,2015-06-12,2015,6,12,,19.1,,12.1,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,0.0,,27.0,,78,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
163,2015-06-13,2015,6,13,,19.3,,8.9,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
164,2015-06-14,2015,6,14,,21.6,,10.5,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
165,2015-06-15,2015,6,15,,,M,11.2,E,,M,,M,,M,,M,,,,M,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
166,2015-06-16,2015,6,16,,22.8,,12.8,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
167,2015-06-17,2015,6,17,,21.1,,11.5,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
168,2015-06-18,2015,6,18,,21.7,,13.2,,17.5,,0.5,,0.0,,4.2,,0.0,,4.2,,0.0,,21.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
169,2015-06-19,2015,6,19,,20.4,,11.6,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
170,2015-06-20,2015,6,20,,20.6,,11.7,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
171,2015-06-21,2015,6,21,,24.2,,11.0,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
172,2015-06-22,2015,6,22,,23.1,,13.2,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,0.0,,13.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
173,2015-06-23,2015,6,23,,24.0,,11.8,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
174,2015-06-24,2015,6,24,,23.1,,15.3,,19.2,,0.0,,1.2,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
175,2015-06-25,2015,6,25,,25.5,,14.9,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
176,2015-06-26,2015,6,26,,24.8,,17.7,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,30.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
177,2015-06-27,2015,6,27,,25.4,,15.4,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,0.0,,30.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
178,2015-06-28,2015,6,28,,26.6,,17.7,,22.2,,0.0,,4.2,,0.0,T,0.0,,0.0,T,0.0,,19.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
179,2015-06-29,2015,6,29,,28.3,,18.8,,23.6,,0.0,,5.6,,0.0,T,0.0,,0.0,T,0.0,,20.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
180,2015-06-30,2015,6,30,,24.8,,15.9,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,0.0,,28.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
181,2015-07-01,2015,7,1,,23.9,,17.2,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,0.0,,29.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
182,2015-07-02,2015,7,2,,24.6,,17.8,,21.2,,0.0,,3.2,,0.0,,0.0,,0.0,,0.0,,30.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
183,2015-07-03,2015,7,3,,24.8,,16.5,,20.7,,0.0,,2.7,,0.0,,0.0,,0.0,,0.0,,29.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
184,2015-07-04,2015,7,4,,24.6,,16.7,,20.7,,0.0,,2.7,,0.0,,0.0,,0.0,,0.0,,30.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
185,2015-07-05,2015,7,5,,25.6,,16.2,,20.9,,0.0,,2.9,,0.0,,0.0,,0.0,,0.0,,30.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
186,2015-07-06,2015,7,6,,27.1,,16.5,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
187,2015-07-07,2015,7,7,,22.7,,14.4,,18.6,,0.0,,0.6,,0.0,,0.0,,0.0,,0.0,,20.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
188,2015-07-08,2015,7,8,,23.8,,15.2,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,20.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
189,2015-07-09,2015,7,9,,26.0,,14.7,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,0.0,,19.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
190,2015-07-10,2015,7,10,,22.9,,16.0,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,9.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
191,2015-07-11,2015,7,11,,18.7,,15.9,,17.3,,0.7,,0.0,,1.4,,0.0,,1.4,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
192,2015-07-12,2015,7,12,,24.2,,16.0,,20.1,,0.0,,2.1,,0.0,T,0.0,,0.0,T,0.0,,20.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
193,2015-07-13,2015,7,13,,21.8,,16.7,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,20.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
194,2015-07-14,2015,7,14,,22.3,,13.8,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,0.0,,23.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
195,2015-07-15,2015,7,15,,23.1,,13.8,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,27.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
196,2015-07-16,2015,7,16,,21.9,,15.9,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,0.0,,28.0,,65,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
197,2015-07-17,2015,7,17,,22.9,,13.4,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,0.0,,30.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
198,2015-07-18,2015,7,18,,26.4,,16.5,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,31.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
199,2015-07-19,2015,7,19,,27.3,,17.8,,22.6,,0.0,,4.6,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
200,2015-07-20,2015,7,20,,24.3,,16.5,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,0.0,,10.0,,48,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
201,2015-07-21,2015,7,21,,22.7,,16.2,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,19.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
202,2015-07-22,2015,7,22,,22.5,,13.8,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,0.0,,11.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
203,2015-07-23,2015,7,23,,23.4,,12.0,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
204,2015-07-24,2015,7,24,,18.1,,14.2,,16.2,,1.8,,0.0,,11.2,,0.0,,11.2,,0.0,,11.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
205,2015-07-25,2015,7,25,,21.8,,14.0,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
206,2015-07-26,2015,7,26,,18.3,,13.9,,16.1,,1.9,,0.0,,8.2,,0.0,,8.2,,0.0,,21.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
207,2015-07-27,2015,7,27,,21.4,,13.1,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,21.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
208,2015-07-28,2015,7,28,,22.4,,13.7,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,0.0,,21.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
209,2015-07-29,2015,7,29,,24.2,,14.7,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
210,2015-07-30,2015,7,30,,26.4,,14.0,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
211,2015-07-31,2015,7,31,,25.5,,15.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
212,2015-08-01,2015,8,1,,24.3,,16.8,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,0.0,,30.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
213,2015-08-02,2015,8,2,,23.9,,17.5,,20.7,,0.0,,2.7,,0.0,,0.0,,0.0,,0.0,,30.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
214,2015-08-03,2015,8,3,,23.2,,14.4,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
215,2015-08-04,2015,8,4,,22.5,,15.9,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,0.0,,28.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
216,2015-08-05,2015,8,5,,19.3,,14.4,,16.9,,1.1,,0.0,,2.4,,0.0,,2.4,,0.0,,10.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
217,2015-08-06,2015,8,6,,22.4,,14.4,,18.4,,0.0,,0.4,,1.0,,0.0,,1.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
218,2015-08-07,2015,8,7,,23.2,,13.6,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,0.0,,21.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
219,2015-08-08,2015,8,8,,21.8,,15.6,,18.7,,0.0,,0.7,,0.4,,0.0,,0.4,,0.0,,14.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
220,2015-08-09,2015,8,9,,23.4,,15.8,,19.6,,0.0,,1.6,,5.6,,0.0,,5.6,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
221,2015-08-10,2015,8,10,,22.6,,14.4,,18.5,,0.0,,0.5,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
222,2015-08-11,2015,8,11,,24.1,,14.6,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,0.0,,30.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
223,2015-08-12,2015,8,12,,26.8,,17.1,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,29.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
224,2015-08-13,2015,8,13,,24.3,,15.8,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
225,2015-08-14,2015,8,14,,18.8,,15.0,,16.9,,1.1,,0.0,,0.0,T,0.0,,0.0,T,0.0,,11.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
226,2015-08-15,2015,8,15,,20.6,,14.5,,17.6,,0.4,,0.0,,0.4,,0.0,,0.4,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
227,2015-08-16,2015,8,16,,22.2,,14.5,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
